COMMON NAME,SCIENTIFIC NAME,GENUS,FAMILY,About,Image,y,x,SPECIES
Tulip Tree,Liriodendron tulipifera,Liriodendron,Magnoliaceae,"“[He] proceeded to clear for us a path to the foot of an enormously tall tulip-tree, which stood, with some eight or ten oaks, upon the level, and far surpassed them all, and all other trees which I had then ever seen, in the beauty of its foliage and form, in the wide spread of its branches, and in the general majesty of its appearance.”– Edgar Allan Poe, “The Gold-Bug” As Poe described, the tulip tree is an impressive species that can reach up to 200 feet. Typically, it has a straight trunk, and the dark green leaves are almost square in shape. The beautiful flowers are yellow-green and shaped like tulips, but difficult to see because they blend with the foliage. The leaves seem to attract insects and large numbers of bees can be found in the foliage in the summertime (which may have been one source of inspiration for Poe’s tale). Tulip trees are native to eastern North America.",http://blogs.reed.edu/trees/... <truncated>,45.48105639,-122.6291116,
Tulip Tree,Liriodendron tulipifera,Liriodendron,Magnoliaceae,"“[He] proceeded to clear for us a path to the foot of an enormously tall tulip-tree, which stood, with some eight or ten oaks, upon the level, and far surpassed them all, and all other trees which I had then ever seen, in the beauty of its foliage and form, in the wide spread of its branches, and in the general majesty of its appearance.”– Edgar Allan Poe, “The Gold-Bug” As Poe described, the tulip tree is an impressive species that can reach up to 200 feet. Typically, it has a straight trunk, and the dark green leaves are almost square in shape. The beautiful flowers are yellow-green and shaped like tulips, but difficult to see because they blend with the foliage. The leaves seem to attract insects and large numbers of bees can be found in the foliage in the summertime (which may have been one source of inspiration for Poe’s tale). Tulip trees are native to eastern North America.",http://blogs.reed.edu/trees/... <truncated>,45.47981517,-122.6343687,
Tulip Tree,Liriodendron tulipifera,Liriodendron,Magnoliaceae,"“[He] proceeded to clear for us a path to the foot of an enormously tall tulip-tree, which stood, with some eight or ten oaks, upon the level, and far surpassed them all, and all other trees which I had then ever seen, in the beauty of its foliage and form, in the wide spread of its branches, and in the general majesty of its appearance.”– Edgar Allan Poe, “The Gold-Bug” As Poe described, the tulip tree is an impressive species that can reach up to 200 feet. Typically, it has a straight trunk, and the dark green leaves are almost square in shape. The beautiful flowers are yellow-green and shaped like tulips, but difficult to see because they blend with the foliage. The leaves seem to attract insects and large numbers of bees can be found in the foliage in the summertime (which may have been one source of inspiration for Poe’s tale). Tulip trees are native to eastern North America.",http://blogs.reed.edu/trees/... <truncated>,45.48060786,-122.6282573,
Tulip Tree,Liriodendron tulipifera,Liriodendron,Magnoliaceae,"“[He] proceeded to clear for us a path to the foot of an enormously tall tulip-tree, which stood, with some eight or ten oaks, upon the level, and far surpassed them all, and all other trees which I had then ever seen, in the beauty of its foliage and form, in the wide spread of its branches, and in the general majesty of its appearance.”– Edgar Allan Poe, “The Gold-Bug” As Poe described, the tulip tree is an impressive species that can reach up to 200 feet. Typically, it has a straight trunk, and the dark green leaves are almost square in shape. The beautiful flowers are yellow-green and shaped like tulips, but difficult to see because they blend with the foliage. The leaves seem to attract insects and large numbers of bees can be found in the foliage in the summertime (which may have been one source of inspiration for Poe’s tale). Tulip trees are native to eastern North America.",http://blogs.reed.edu/trees/... <truncated>,45.48072446,-122.6282908,
Tulip Tree,Liriodendron tulipifera,Liriodendron,Magnoliaceae,"“[He] proceeded to clear for us a path to the foot of an enormously tall tulip-tree, which stood, with some eight or ten oaks, upon the level, and far surpassed them all, and all other trees which I had then ever seen, in the beauty of its foliage and form, in the wide spread of its branches, and in the general majesty of its appearance.”– Edgar Allan Poe, “The Gold-Bug” As Poe described, the tulip tree is an impressive species that can reach up to 200 feet. Typically, it has a straight trunk, and the dark green leaves are almost square in shape. The beautiful flowers are yellow-green and shaped like tulips, but difficult to see because they blend with the foliage. The leaves seem to attract insects and large numbers of bees can be found in the foliage in the summertime (which may have been one source of inspiration for Poe’s tale). Tulip trees are native to eastern North America.",http://blogs.reed.edu/trees/... <truncated>,45.4808467,-122.6283002,
Tulip Tree,Liriodendron tulipifera,Liriodendron,Magnoliaceae,"“[He] proceeded to clear for us a path to the foot of an enormously tall tulip-tree, which stood, with some eight or ten oaks, upon the level, and far surpassed them all, and all other trees which I had then ever seen, in the beauty of its foliage and form, in the wide spread of its branches, and in the general majesty of its appearance.”– Edgar Allan Poe, “The Gold-Bug” As Poe described, the tulip tree is an impressive species that can reach up to 200 feet. Typically, it has a straight trunk, and the dark green leaves are almost square in shape. The beautiful flowers are yellow-green and shaped like tulips, but difficult to see because they blend with the foliage. The leaves seem to attract insects and large numbers of bees can be found in the foliage in the summertime (which may have been one source of inspiration for Poe’s tale). Tulip trees are native to eastern North America.",http://blogs.reed.edu/trees/... <truncated>,45.47966284,-122.6269832,
Tulip Tree,Liriodendron tulipifera,Liriodendron,Magnoliaceae,"“[He] proceeded to clear for us a path to the foot of an enormously tall tulip-tree, which stood, with some eight or ten oaks, upon the level, and far surpassed them all, and all other trees which I had then ever seen, in the beauty of its foliage and form, in the wide spread of its branches, and in the general majesty of its appearance.”– Edgar Allan Poe, “The Gold-Bug” As Poe described, the tulip tree is an impressive species that can reach up to 200 feet. Typically, it has a straight trunk, and the dark green leaves are almost square in shape. The beautiful flowers are yellow-green and shaped like tulips, but difficult to see because they blend with the foliage. The leaves seem to attract insects and large numbers of bees can be found in the foliage in the summertime (which may have been one source of inspiration for Poe’s tale). Tulip trees are native to eastern North America.",http://blogs.reed.edu/trees/... <truncated>,45.48270567,-122.6307531,
Tulip Tree,Liriodendron tulipifera,Liriodendron,Magnoliaceae,"“[He] proceeded to clear for us a path to the foot of an enormously tall tulip-tree, which stood, with some eight or ten oaks, upon the level, and far surpassed them all, and all other trees which I had then ever seen, in the beauty of its foliage and form, in the wide spread of its branches, and in the general majesty of its appearance.”– Edgar Allan Poe, “The Gold-Bug” As Poe described, the tulip tree is an impressive species that can reach up to 200 feet. Typically, it has a straight trunk, and the dark green leaves are almost square in shape. The beautiful flowers are yellow-green and shaped like tulips, but difficult to see because they blend with the foliage. The leaves seem to attract insects and large numbers of bees can be found in the foliage in the summertime (which may have been one source of inspiration for Poe’s tale). Tulip trees are native to eastern North America.",http://blogs.reed.edu/trees/... <truncated>,45.4839536,-122.6357649,
Turkish Fir,Abies bornmulleriana,Abies,Pinaceae,Occurs in a population disjunct from Nordmann fir at high elevations in northwestern Turkey.,http://blogs.reed.edu/trees/files/2013/08/ABBO1_lg1.jpg,45.48296237,-122.6314437,Abies bornmulleriana
Turkish Fir,Abies bornmulleriana,Abies,Pinaceae,Occurs in a population disjunct from Nordmann fir at high elevations in northwestern Turkey.,http://blogs.reed.edu/trees/files/2013/08/ABBO1_lg1.jpg,45.48314966,-122.6318041,Abies bornmulleriana
Turkish Fir,Abies bornmulleriana,Abies,Pinaceae,Occurs in a population disjunct from Nordmann fir at high elevations in northwestern Turkey.,http://blogs.reed.edu/trees/files/2013/08/ABBO1_lg1.jpg,45.48305601,-122.6316239,Abies bornmulleriana
Weeping Alaskan Cypress,Xanthocyparis nootkatensis 'Pendula',Cupressus,Cupressaceae,NA,http://blogs.reed.edu/trees/files/2014/08/IMG_0493-weeping-alaskan-cypress-e1411083046723.jpg,45.48371552,-122.6357085,Xanthocyparis nootkatensis 'Pendula'
Weeping Alaskan Cypress,Xanthocyparis nootkatensis 'Pendula',Cupressus,Cupressaceae,NA,http://blogs.reed.edu/trees/files/2014/08/IMG_0493-weeping-alaskan-cypress-e1411083046723.jpg,45.48300045,-122.6346336,Xanthocyparis nootkatensis 'Pendula'
Weeping Alaskan Cypress,Xanthocyparis nootkatensis 'Pendula',Cupressus,Cupressaceae,NA,http://blogs.reed.edu/trees/files/2014/08/IMG_0493-weeping-alaskan-cypress-e1411083046723.jpg,45.48347387,-122.6357366,Xanthocyparis nootkatensis 'Pendula'
Weeping Alaskan Cypress,Xanthocyparis nootkatensis 'Pendula',Cupressus,Cupressaceae,NA,http://blogs.reed.edu/trees/files/2014/08/IMG_0493-weeping-alaskan-cypress-e1411083046723.jpg,45.48370537,-122.6355261,Xanthocyparis nootkatensis 'Pendula'
Weeping Japanese Cherry,Prunus subhirtella `Pendula',Prunus,Rosaceae,"This tree was introduced to this country from Japan in 1894, and it has since become popular. In Japan it is long-lived: one is 1,000 years old and measures 32 feet in circumference.",http://blogs.reed.edu/trees/files/2013/09/PRSU1_lg.jpg,45.48095453,-122.6326453,Prunus subhirtella `Pendula'
Weeping Japanese Cherry,Prunus subhirtella `Pendula',Prunus,Rosaceae,"This tree was introduced to this country from Japan in 1894, and it has since become popular. In Japan it is long-lived: one is 1,000 years old and measures 32 feet in circumference.",http://blogs.reed.edu/trees/files/2013/09/PRSU1_lg.jpg,45.4811614,-122.6322537,Prunus subhirtella `Pendula'
