"PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","INTENSITY","PLOT_ID","COUNTYFIPS","HEXID","PROVINCE","SECTION","SUBSECTION","elev","tri","lfevc","lfevh","ppt","tmin01","tmean","tmax","tmin","tdmean","tcc23","tnt","BA","VOLCFNET","VOLBFNET","TPA_UNADJ","DRYBIO_AG","CARBON_AG"
"889751353290487",2022,41,2,29,64263,1,"202","PID410202964263","41029",129014,"M261","M261A","M261Ao",694,92.3904724121094,47,23,701,-123,1143,1852,435,230,29,1,234.432,178.153,4842.09,26819.712,105.898,53.347
"889751355290487",2022,41,2,15,73788,1,"201","PID410201573788","41015",115347,"M242","M242A","M242Ah",613,106.179092407227,76,26,4570,425,1136,1556,717,600,81,1,577.419,246.318,6733.042,39247.369,138.325,70.442
"889751356290487",2022,41,2,19,88123,1,"202","PID410201988123","41019",111583,"M242","M242B","M242Bg",584,72.4982757568359,65,30,1020,-25,1148,1866,430,376,56,1,82.186,203.766,8378.787,56233.118,175.156,89.881
"889751357290487",2022,41,2,19,97301,1,"201","PID410201997301","41019",111326,"M242","M242B","M242Bg",1037,119.916641235352,53,25,1324,-30,1014,1602,427,257,35,1,335.468,115.554,2740.559,14316.127,64.452,32.97
"889751358290487",2022,41,2,29,69858,1,"202","PID410202969858","41029",111642,"M242","M242B","M242Bg",1075,106.73331451416,69,33,1349,-206,933,1612,255,181,80,1,116.341,235.465,8200.31,50652.946,153.198,78.814
"889751359290487",2022,41,3,35,88530,1,"202","PID410303588530","41035",111758,"M242","M242C","M242Ce",1436,10.1488914489746,36,18,513,-735,649,1503,-205,-106,14,1,162.193,101.874,3646.312,23017.534,63.059,32.299
"889751360290487",2022,41,3,37,66980,1,"202","PID410303766980","41037",111521,"M242","M242C","M242Ce",2084,12.4899959564209,3,15,721,-660,508,1129,-112,-346,38,2,738.865,91.57,1408.354,7703.496,40.087,20.538
"889751361290487",2022,41,2,19,79733,1,"202","PID410201979733","41019",106448,"M242","M242B","M242Bb",733,54.1571769714355,45,18,1311,-36,1067,1736,398,355,32,1,4.996,45.387,2176.365,15527.114,40.435,20.865
"889751362290487",2022,41,2,11,80035,1,"201","PID410201180035","41011",96454,"M242","M242A","M242Aa",75,33.5559234619141,73,25,1747,388,1143,1596,690,794,75,1,69.081,271.152,11589.858,79415.161,206.155,105.554
"889751363290487",2022,41,1,39,75373,1,"203","PID410103975373","41039",95914,"M242","M242B","M242Bb",1287,104.340789794922,74,27,2051,-126,798,1341,256,193,76,1,825.047,332.22,14213.274,97291.049,283.284,145.322
"889751364290487",2022,41,3,37,75470,1,"203","PID410303775470","41037",96624,"M242","M242C","M242Ce",1517,5.74456262588501,35,16,299,-811,594,1498,-310,-223,39,1,729.141,169.102,1827.403,5234.701,61.521,31.56
"889751365290487",2022,41,3,37,86692,1,"201","PID410303786692","41037",96439,"M242","M242C","M242Ce",1615,45.7930107116699,0,0,324,-634,632,1422,-159,-177,10,2,153.2,86.297,1267.838,5984.588,37.73,19.355
"889751366290487",2022,41,1,39,73709,1,"202","PID410103973709","41039",86012,"M242","M242A","M242Aa",243,100.757133483887,63,15,2494,334,1060,1465,656,725,84,1,92.246,187.653,9021.387,61591.839,153.046,77.343
"889751367290487",2022,41,1,39,65228,1,"201","PID410103965228","41039",86033,"M242","M242B","M242Bb",1022,110.607414245605,55,21,2376,-40,917,1427,407,322,18,1,0,0,0,0,0,0
"889751368290487",2022,41,1,43,63409,1,"201","PID410104363409","41043",75659,"M242","M242B","M242Bb",957,143.481704711914,55,21,2506,-29,898,1370,426,401,53,1,658.589,89.214,1544.744,8540.785,33.177,16.926
"889751369290487",2022,41,0,57,67960,1,"202","PID410005767960","41057",65648,"M242","M242A","M242Ad",244,77.2139892578125,57,18,2872,234,1031,1475,586,651,81,1,165.098,428.672,30057.719,224079.047,401.282,201.162
"889751370290487",2022,41,0,5,56568,1,"202","PID410000556568","41005",65796,"M242","M242B","M242Bb",1016,140.748001098633,65,38,2462,-169,801,1281,321,306,41,1,0,0,0,0,0,0
"889751371290487",2022,41,3,17,89786,1,"201","PID410301789786","41017",94100,"M242","M242C","M242Cf",1308,2.2360680103302,32,16,482,-601,716,1474,-42,-36,26,1,207.362,127.666,2186.687,10343.035,57.847,29.603
"889751375290487",2022,41,4,63,64578,1,"201","PID410406364578","41063",60666,"M332","M332G","M332Ge",1738,134.6142578125,42,19,850,-773,483,1066,-101,-286,54,1,167.46,191.909,6579.703,37595.511,130.333,65.619
"889751379290487",2022,41,0,51,64602,1,"201","PID410005164602","41051",57086,"M242","M242B","M242Ba",506,25.2190399169922,61,21,2104,44,995,1479,512,492,78,1,236.182,110.855,1978.182,10673.157,53.391,26.975
"889751381290487",2022,41,2,29,64260,1,"202","PID410202964260","41029",129123,"M261","M261A","M261Ao",1027,134.925903320312,69,31,868,-62,1136,1747,525,229,79,1,378.096,47.983,319.561,287.984,19.233,9.031
"889751385290487",2022,41,3,31,64560,1,"202","PID410303164560","41031",79360,"342","342H","342Hb",801,21.4476108551025,5,8,272,-378,935,1731,139,64,1,2,18.054,6.212,59.047,80.505,1.485,0.713
"889751387290487",2022,41,3,17,64395,1,"201","PID410301764395","41017",91413,"M242","M242C","M242Ce",1290,8.9442720413208,37,18,474,-601,711,1491,-70,-69,24,1,33.088,56.343,1335.681,7502.522,30.25,15.518
"889751819290487",2022,41,2,19,71522,1,"201","PID410201971522","41019",106038,"M261","M261A","M261Ao",606,89.9555435180664,77,27,1275,55,1163,1834,492,505,84,1,591.476,202.918,7242.165,38767.436,153.689,78.873
"889751820290487",2022,41,2,15,61825,1,"204","PID410201561825","41015",113370,"M261","M261A","M261Ay",905,65.5209884643555,74,21,2046,226,1082,1572,593,401,85,1,1882.145,285.694,8884.45,55953.234,202.96,103.812
"889751822290487",2022,41,2,29,87421,1,"201","PID410202987421","41029",115216,"M242","M242B","M242Bg",1191,68.7749938964844,71,26,1261,-143,929,1538,320,135,79,1,397.149,93.163,2354.062,13101.401,49.703,25.364
"889751823290487",2022,41,2,33,88230,1,"201","PID410203388230","41033",118234,"M261","M261A","M261Ao",1024,72.2564849853516,59,15,1192,151,1100,1601,601,355,83,1,473.339,256.628,8613.912,54789.795,208.477,106.971
"889751824290487",2022,41,3,35,94704,1,"203","PID410303594704","41035",128929,"M261","M261D","M261Dh",1095,122.065559387207,0,0,481,-423,945,1715,176,47,10,2,1040.747,98.691,593.509,2105.65,29.987,14.168
"889751825290487",2022,41,2,19,81413,1,"201","PID410201981413","41019",108870,"M261","M261A","M261Ao",599,33.1963844299316,70,23,1299,280,1135,1660,611,620,83,1,332.47,122.448,2874.765,14115.335,63.726,32.172
"889751826290487",2022,41,1,43,99777,1,"203","PID410104399777","41043",74286,"M242","M242B","M242Bb",1073,90.8405227661133,75,22,2773,-135,783,1265,302,347,84,1,231.434,176.003,6052.224,34833.152,113.844,58.466
"889751827290487",2022,41,2,33,82413,1,"202","PID410203382413","41033",126937,"M261","M261A","M261Ao",1269,132.913513183594,71,34,1494,-14,933,1439,429,104,84,1,228.686,234.387,6937.966,37151.525,129.03,66.472
"889751828290487",2022,41,1,43,74916,1,"201","PID410104374916","41043",82015,"M242","M242B","M242Ba",459,81.4493713378906,71,25,1908,113,1050,1528,573,591,79,1,361.083,171.615,3794.314,11995.484,80.713,40.179
"889751829290487",2022,41,1,39,92096,1,"201","PID410103992096","41039",96170,"M242","M242B","M242Ba",670,89.7496490478516,73,22,1517,69,1045,1615,475,452,85,1,642.369,128.286,3007.279,12950.13,63.487,32.695
"889751830290487",2022,41,2,15,91988,1,"201","PID410201591988","41015",126192,"M261","M261A","M261Ay",391,70.2495574951172,64,29,3082,407,1270,1792,749,611,49,1,0,0,0,0,0,0
"889751831290487",2022,41,1,3,86937,1,"201","PID410100386937","41003",81481,"M242","M242A","M242Ag",404,98.1274719238281,48,21,1567,188,1126,1684,569,649,81,1,84.207,214.712,9617.823,64913.24,186.313,95.445
"889751833290487",2022,41,2,29,88190,1,"203","PID410202988190","41029",126054,"M261","M261A","M261Ao",1156,110.941429138184,0,0,858,8,1027,1553,502,139,38,2,417.202,120.746,2250.809,11481.873,65.691,32.005
"889751834290487",2022,41,1,39,62796,1,"201","PID410103962796","41039",97517,"M242","M242B","M242Ba",676,50.189640045166,75,18,1770,104,1078,1650,507,506,79,1,586.457,197.841,6307.715,33708.937,121.083,62.281
"889751835290487",2022,41,1,39,93032,1,"201","PID410103993032","41039",94983,"M242","M242B","M242Ba",467,46.7760620117188,79,21,1434,116,1127,1672,582,614,84,1,114.343,114.832,3239.219,16807.717,64.858,33.456
"889751836290487",2022,41,2,19,85033,1,"201","PID410201985033","41019",93826,"242","242B","242Bd",230,53.6096992492676,76,29,1249,143,1180,1768,591,679,75,1,57.137,133.266,5556.641,37189.525,107.015,55.143
"889751837290487",2022,41,2,33,89036,1,"201","PID410203389036","41033",114912,"M261","M261A","M261Ao",1142,77.3045959472656,67,26,2088,178,1032,1498,566,386,75,1,1266.164,103.489,1304.803,2726.544,29.183,14.008
"889751838290487",2022,41,1,3,61473,1,"201","PID410100361473","41003",80859,"M242","M242A","M242Ag",218,49.7493705749512,75,23,1767,183,1108,1664,553,660,80,1,55.116,217.41,10638.848,74399.292,194.412,99.47
"889751839290487",2022,41,0,53,76950,1,"202","PID410005376950","41053",67952,"242","242B","242Bd",333,77.0194778442383,59,19,1821,93,1065,1591,540,629,84,1,294.364,210.988,8897.529,53874.83,169.706,87.35
"889751841290487",2022,41,2,29,78440,1,"201","PID410202978440","41029",125508,"M261","M261A","M261Ao",650,100.059982299805,6,17,674,-62,1165,1884,446,301,32,2,145.432,48.256,901.817,3926.339,24.65,12.093
"889751842290487",2022,41,3,35,80902,1,"203","PID410303580902","41035",124754,"M261","M261D","M261Dh",1576,19.6468830108643,59,27,1189,-455,684,1316,53,-6,68,1,904.055,261.676,8495.071,54509.221,193.122,97.851
"889751843290487",2022,41,2,19,80247,1,"202","PID410201980247","41019",110377,"M261","M261A","M261Ao",673,166.832244873047,45,25,1390,181,1140,1724,557,490,12,1,97.359,181.288,6956.886,43562.761,162.379,82.264
"889751845290487",2022,41,2,29,79006,1,"201","PID410202979006","41029",126530,"M261","M261A","M261Ao",699,100.044990539551,53,25,699,-91,1166,1871,460,233,39,1,204.614,113.179,2335.257,9927.619,50.2,25.25
"889751846290487",2022,41,2,33,83248,1,"201","PID410203383248","41033",119161,"M261","M261A","M261Ao",511,83.6241607666016,49,25,993,14,1156,1854,457,361,36,1,124.335,239.106,9494.214,61598.441,211.436,106.999
"889751847290487",2022,41,2,11,71917,1,"201","PID410201171917","41011",102612,"M242","M242A","M242Ag",655,124.911972045898,72,22,2078,312,1139,1647,632,646,83,1,162.487,179.912,5821.057,32672.928,114.973,59.312
"889751848290487",2022,41,2,29,69049,1,"204","PID410202969049","41029",112867,"M242","M242B","M242Bg",957,149.442291259766,42,18,1198,-89,1047,1739,355,294,33,1,56.161,58.05,1477.245,8808.389,32.96,16.565
"889751849290487",2022,41,1,43,85001,1,"201","PID410104385001","41043",76507,"M242","M242B","M242Ba",303,49.5681343078613,71,27,1538,131,1095,1614,576,665,80,1,82.982,39.776,1821.013,12552.448,34.425,17.762
"889751850290487",2022,41,2,19,77214,1,"202","PID410201977214","41019",93067,"M242","M242A","M242Ag",325,11.357816696167,76,33,2124,290,1192,1718,664,716,79,1,187.559,231.055,9033.989,49631.791,156.166,77.625
"889751851290487",2022,41,2,19,90323,1,"202","PID410201990323","41019",112321,"M261","M261A","M261Ao",439,85.6737976074219,72,33,1595,46,1141,1821,461,505,81,1,377.3,195.329,6023.608,41850.591,193.665,99.393
"889751852290487",2022,41,2,33,90260,1,"202","PID410203390260","41033",123664,"M261","M261A","M261Ao",797,100.881118774414,52,24,1736,26,1147,1791,503,266,57,1,522.008,87.947,1333.301,7177.004,35.13,17.696
"889751853290487",2022,41,1,39,85137,1,"201","PID410103985137","41039",89036,"M242","M242A","M242Ag",266,105.294822692871,80,22,1554,151,1161,1724,599,684,84,1,348.526,159.954,5632.574,29274.772,107.995,55.683
"889751854290487",2022,41,0,47,75782,1,"203","PID410004775782","41047",71750,"M242","M242B","M242Bb",1319,77.7881774902344,24,38,2585,-216,733,1250,217,261,21,1,0,0,0,0,0,0
"889751855290487",2022,41,2,33,75448,1,"201","PID410203375448","41033",124326,"M261","M261A","M261Ao",813,94.2125244140625,68,25,863,-23,1158,1855,462,318,76,1,1148.299,229.585,4824.7,24949.317,118.477,58.559
"889751857290487",2022,41,2,33,74168,1,"202","PID410203374168","41033",125894,"M261","M261A","M261Ao",636,77.077880859375,57,27,856,-78,1168,1886,450,269,65,1,19.053,26.581,123.762,446.522,6.374,3.225
"889751858290487",2022,41,0,5,76001,1,"202","PID410000576001","41005",65909,"M242","M242B","M242Bb",1257,78.1984634399414,33,38,3079,-237,719,1186,252,260,32,1,0,0,0,0,0,0
"889751859290487",2022,41,2,19,93915,1,"201","PID410201993915","41019",103119,"M242","M242B","M242Ba",461,82.4196548461914,58,38,1589,59,1131,1777,486,477,34,1,0,0,0,0,0,0
"889751860290487",2022,41,3,35,75622,1,"202","PID410303575622","41035",128033,"M261","M261D","M261Da",1349,11.2694272994995,41,21,479,-439,818,1533,103,31,50,1,358.292,102.159,2212.753,10257.41,45.178,23.223
"889751862290487",2022,41,2,19,60264,1,"201","PID410201960264","41019",94202,"M242","M242A","M242Ag",226,78.9366836547852,77,28,1339,196,1197,1810,583,675,83,1,52.118,116.085,4570.033,29994.953,86.211,44.372
"889751863290487",2022,41,2,33,87539,1,"202","PID410203387539","41033",125734,"M261","M261A","M261Av",789,122.939010620117,43,31,1623,-39,1151,1864,438,307,69,1,511.492,130.377,2577.272,10751.031,63.932,31.812
"889751867290487",2022,41,2,19,97999,1,"201","PID410201997999","41019",98662,"M242","M242A","M242Ag",434,37.5366477966309,76,33,1455,239,1170,1730,610,683,82,1,151.087,334.429,14352.932,99503.334,269.043,138.956
"889751868290487",2022,41,2,11,91029,1,"201","PID410201191029","41011",108485,"M242","M242A","M242Ag",492,92.5796966552734,80,29,1915,358,1149,1634,665,654,79,1,248.398,383.489,17887.903,123545.844,327.739,167.249
"889751870290487",2022,41,2,29,91737,1,"202","PID410202991737","41029",123923,"M261","M261A","M261Ao",975,82.951789855957,70,24,818,136,1132,1672,593,340,80,1,414.909,97.807,3718.596,25660.143,79.365,40.835
"889751871290487",2022,41,2,29,75566,1,"201","PID410202975566","41029",124768,"M242","M242B","M242Bg",1624,79.6178359985352,3,18,961,-125,823,1273,373,-27,13,2,0,0,0,0,0,0
"889751872290487",2022,41,1,43,69268,1,"201","PID410104369268","41043",76165,"M242","M242B","M242Bb",1070,50.7543106079102,53,23,2601,-74,811,1266,357,370,74,1,0.999,32.985,1718.663,12251.585,30.381,15.677
"889751873290487",2022,41,1,3,88137,1,"202","PID410100388137","41003",78913,"M242","M242A","M242Ag",382,107.596466064453,77,24,2018,145,1088,1612,564,629,79,1,199.572,343.763,13001.275,80572.427,266.819,135.302
"889751874290487",2022,41,2,19,60154,1,"201","PID410201960154","41019",91523,"M242","M242A","M242Ag",146,83.660026550293,66,18,2199,268,1120,1620,621,701,80,1,170.504,226.027,7337.026,41718.146,128.246,65.103
"889751877290487",2022,41,0,57,74190,1,"202","PID410005774190","41057",61163,"M242","M242A","M242Ad",364,135.133270263672,79,32,3619,111,954,1379,530,604,80,1,74.169,192.34,7372.987,47294.087,152.685,76.366
"889751879290487",2022,41,2,33,77129,1,"201","PID410203377129","41033",116695,"M261","M261A","M261Ao",671,101.710372924805,26,19,1825,267,1228,1768,688,494,79,2,121.314,244.825,10025.518,64415.948,227.438,115.431
"889751880290487",2022,41,2,11,68007,1,"201","PID410201168007","41011",104803,"M242","M242A","M242Ag",152,51.5848808288574,59,19,1585,383,1149,1622,678,809,74,1,127.378,272.199,8291.451,49002.416,172.136,84.137
"889751881290487",2022,41,2,29,90130,1,"201","PID410202990130","41029",126121,"M242","M242B","M242Bg",1747,39.2555732727051,38,19,900,-246,748,1264,232,-68,47,1,173.207,274.415,8821.117,58007.251,202.763,103.409
"889751882290487",2022,41,2,33,78977,1,"201","PID410203378977","41033",127725,"M261","M261A","M261Av",434,3.46410155296326,0,0,1705,-12,1222,2033,412,437,21,2,6.018,0.821,1.754,0,0.035,0.018
"889751884290487",2022,41,2,11,85891,1,"201","PID410201185891","41011",107073,"M242","M242A","M242Ag",221,56.7714729309082,72,25,1779,383,1160,1651,669,741,84,1,204.614,157.327,5434.414,27298.329,105.374,54.256
"889751886290487",2022,41,2,19,87739,1,"201","PID410201987739","41019",114134,"M261","M261A","M261Ao",671,92.4662094116211,75,28,1136,27,1115,1749,481,447,84,1,960.533,249.315,6146.621,29925.256,144.661,73.048
"889751888290487",2022,41,2,29,84646,1,"201","PID410202984646","41029",125108,"M242","M242B","M242Bg",1447,32.664966583252,49,25,770,-443,728,1375,82,40,69,1,52.141,93.358,2596.796,15325.758,49.276,25.558
"889751889290487",2022,41,1,39,83721,1,"201","PID410103983721","41039",93069,"242","242B","242Bd",517,53.9351463317871,79,18,1313,133,1102,1641,564,592,84,1,243.471,94.089,2561.493,8847.577,48.36,24.941
"889751890290487",2022,41,2,33,83301,1,"203","PID410203383301","41033",116448,"M261","M261A","M261Ao",939,49.3153114318848,29,18,1974,247,1124,1627,621,422,67,1,268.542,110.377,2012.827,6441.05,48.822,24.524
"889751891290487",2022,41,0,5,64083,1,"201","PID410000564083","41005",67752,"M242","M242B","M242Bb",936,52.1344413757324,75,27,2416,-125,792,1268,316,401,83,1,99.037,11.999,48.839,0,2.886,1.489
"889751892290487",2022,41,2,19,87425,1,"202","PID410201987425","41019",101239,"M242","M242B","M242Ba",603,132.030303955078,75,35,1455,49,1117,1740,494,429,77,1,183.47,371.192,13283.612,84233.668,260.25,133.589
"889751894290487",2022,41,2,29,67708,1,"201","PID410202967708","41029",124824,"M261","M261A","M261Ao",725,76.3413391113281,34,20,714,-88,1148,1889,407,317,36,1,834.426,92.638,674.696,216.209,32.093,15.14
"889751895290487",2022,41,2,11,88436,1,"203","PID410201188436","41011",104138,"M242","M242A","M242Ag",677,67.7052459716797,71,36,2166,334,1124,1608,640,600,75,1,519.508,313.13,11362.853,68928.241,215.226,110.174
"889751896290487",2022,41,2,33,83075,1,"202","PID410203383075","41033",115680,"M261","M261A","M261Ao",1028,73.5187072753906,75,24,1485,98,994,1474,514,269,82,1,362.266,163.743,5713.452,35766.471,119.717,61.411
"889751898290487",2022,41,2,19,99983,1,"201","PID410201999983","41019",93692,"M242","M242A","M242Ag",185,93.1772537231445,64,24,1672,221,1192,1783,600,688,79,1,231.683,244.846,8473.848,46135.807,169.598,86.722
"889751899290487",2022,41,2,19,90845,1,"201","PID410201990845","41019",92646,"M242","M242A","M242Ag",400,86.1394195556641,68,23,1768,245,1163,1710,617,677,83,1,384.883,263.757,9323.719,50488.514,188.809,97.196
"889751900290487",2022,41,2,29,77631,1,"202","PID410202977631","41029",123528,"M242","M242B","M242Bg",1385,43.3243598937988,52,25,873,-330,790,1398,182,42,71,1,237.158,149.532,4329.433,26894.768,98.141,49.964
"889751901290487",2022,41,1,39,99307,1,"201","PID410103999307","41039",88541,"M242","M242A","M242Ag",282,131.17546081543,71,21,1613,158,1146,1745,547,653,84,1,50.12,202.494,10147.715,70421.286,188.624,96.793
"889751902290487",2022,41,1,43,76712,1,"201","PID410104376712","41043",75161,"M242","M242B","M242Bb",872,62.6418380737305,72,30,2541,-23,896,1376,416,467,79,1,489.372,277.006,9537.75,60161.572,221.789,113.875
"889751903290487",2022,41,2,29,99719,1,"203","PID410202999719","41029",125331,"M242","M242B","M242Bg",1749,24.5153007507324,60,24,919,-214,738,1247,230,-68,69,1,107.303,176.883,5803.386,35414.957,114.959,58.661
"889751904290487",2022,41,1,39,72752,1,"201","PID410103972752","41039",82508,"M242","M242A","M242Ag",791,115.585464477539,61,20,2465,133,989,1479,499,513,82,1,170.186,302.747,9616.984,61707.563,195.067,100.654
"889751905290487",2022,41,1,39,80618,1,"201","PID410103980618","41039",91612,"M242","M242A","M242Ag",326,93.4130630493164,53,30,1540,221,1168,1702,634,704,78,1,264.794,168.045,5228.021,20424.419,103.266,52.489
"889751906290487",2022,41,2,11,71909,1,"203","PID410201171909","41011",103029,"M242","M242A","M242Ag",346,59.3632888793945,46,31,2012,327,1126,1589,663,740,52,1,142.094,273.439,11803.849,79740.213,197.586,101.318
"889751907290487",2022,41,2,19,77362,1,"201","PID410201977362","41019",110143,"M261","M261A","M261Ao",449,68.7386322021484,73,31,1000,66,1217,1916,518,507,76,1,465.844,261.09,9254.928,50255.122,213.642,108.227
